año,alcaldia,colonia,bimestre,indice_des,CPDomestico,CTDomestico,CPNODomestico,CTNODomestico,CPMixto,CTMixto,consumo_total,consumo_prom
2019,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,3,BAJO,69.61,278.44,64.05,64.05,0.0,0.0,342.49,68.5
2019,GUSTAVO A. MADERO,LA PURISIMA TICOMAN,3,ALTO,62.8,188.41,36.08,72.16,58.2,581.95,842.52,56.17
2019,GUSTAVO A. MADERO,RESIDENCIAL LA ESCALERA,3,POPULAR,25.58,3606.51,7.62,22.87,0.0,0.0,3629.38,25.2
2019,GUSTAVO A. MADERO,LA PURISIMA TICOMAN,3,POPULAR,46.37,741.96,65.72,394.32,50.81,203.25,1339.53,51.52
2019,GUSTAVO A. MADERO,SAN JOSE TICOMAN,3,MEDIO,20.81,3642.29,358.38,1791.88,0.0,0.0,5434.17,30.19
2019,GUSTAVO A. MADERO,SANTA MARIA TICOMAN,3,BAJO,38.99,77.99,21.96,65.88,33.57,33.57,177.44,29.57
2019,GUSTAVO A. MADERO,SANTA MARIA TICOMAN,3,ALTO,48.58,437.23,0.0,0.0,57.66,403.63,840.86,49.46
2019,GUSTAVO A. MADERO,SANTA MARIA TICOMAN,3,BAJO,32.97,428.66,31.11,93.33,0.0,0.0,521.99,32.62
2019,GUSTAVO A. MADERO,SANTA MARIA TICOMAN,3,BAJO,25.75,463.46,0.97,0.97,61.64,308.18,772.61,32.19
2019,GUSTAVO A. MADERO,LA LAGUNA TICOMAN,3,ALTO,18.58,2694.05,104.36,1669.75,0.0,0.0,4363.8,27.1
2019,GUSTAVO A. MADERO,LA LAGUNA TICOMAN,3,ALTO,18.58,2694.05,104.36,1669.75,0.0,0.0,4363.8,27.1
2019,GUSTAVO A. MADERO,RESIDENCIAL ZACATENCO,3,MEDIO,21.71,369.11,6.42,25.67,43.6,218.0,612.78,23.57
2019,GUSTAVO A. MADERO,RESIDENCIAL ZACATENCO,3,ALTO,41.19,700.21,14.94,29.88,71.98,71.98,802.07,40.1
2019,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,3,MEDIO,26.32,1342.47,20.76,103.81,29.73,148.65,1594.93,26.15
2019,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,3,BAJO,31.7,380.46,0.0,0.0,36.57,36.57,417.03,29.79
2019,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,3,MEDIO,26.81,991.92,19.06,19.06,81.2,324.82,1335.8,31.8
2019,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,3,MEDIO,17.19,120.31,12.51,12.51,38.87,77.74,210.56,21.06
2019,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO,3,BAJO,16.98,12480.9,72.97,1386.34,0.0,0.0,13867.24,18.39
2019,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO,3,POPULAR,61.0,61.0,329.18,4937.72,0.0,0.0,4998.72,312.42
2019,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO,3,BAJO,16.1,4879.35,330.53,3966.34,0.0,0.0,8845.69,28.08
2019,GUSTAVO A. MADERO,AMPLIACION GUADALUPE PROLETARIA,3,BAJO,28.28,508.99,0.0,0.0,21.27,170.17,679.16,23.42
2019,GUSTAVO A. MADERO,AMPLIACION GUADALUPE PROLETARIA,3,BAJO,35.61,854.68,0.49,0.49,35.38,106.13,961.3,34.33
2019,GUSTAVO A. MADERO,LINDAVISTA NORTE,3,MEDIO,38.29,650.85,184.42,737.67,0.0,0.0,1388.52,66.12
2019,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,3,BAJO,33.41,467.71,0.0,0.0,40.88,40.88,508.59,31.79
2019,GUSTAVO A. MADERO,MAXIMINO AVILA CAMACHO,3,BAJO,47.17,1037.81,6.58,26.31,28.66,171.96,1236.08,38.63
2019,GUSTAVO A. MADERO,MAXIMINO AVILA CAMACHO,3,MEDIO,72.71,508.97,0.0,0.0,58.78,470.21,979.18,54.4
2019,GUSTAVO A. MADERO,MAXIMINO AVILA CAMACHO,3,BAJO,48.5,242.49,5.8,11.6,53.13,159.38,413.47,41.35
2019,GUSTAVO A. MADERO,SANTA MARIA TICOMAN,3,POPULAR,16.94,355.68,3.93,19.66,21.2,21.2,396.54,14.69
2019,GUSTAVO A. MADERO,LINDAVISTA NORTE,3,MEDIO,16.7,9069.71,2.13,8.54,0.0,0.0,9078.25,16.6
2019,GUSTAVO A. MADERO,LINDAVISTA NORTE,3,ALTO,27.86,1783.03,13.8,124.2,23.72,71.16,1978.39,26.03
2019,GUSTAVO A. MADERO,LINDAVISTA NORTE,3,ALTO,32.84,2035.9,57.64,115.29,50.02,200.08,2351.27,34.58
2019,GUSTAVO A. MADERO,AMPLIACION GUADALUPE PROLETARIA,3,BAJO,25.95,337.37,23.78,47.55,37.8,37.8,422.72,26.42
2019,GUSTAVO A. MADERO,RESIDENCIAL LA ESCALERA,3,ALTO,38.15,648.56,25.0,199.97,37.86,37.86,886.39,34.09
2019,GUSTAVO A. MADERO,RESIDENCIAL LA ESCALERA,3,ALTO,22.14,398.53,40.87,40.87,0.0,0.0,439.4,23.13
2019,GUSTAVO A. MADERO,RESIDENCIAL LA ESCALERA,3,ALTO,30.64,1348.0,21.35,64.05,0.0,0.0,1412.05,30.04
2019,GUSTAVO A. MADERO,PLANETARIO LINDAVISTA,3,ALTO,46.88,796.89,26.84,26.84,0.0,0.0,823.73,45.76
2019,GUSTAVO A. MADERO,PROGRESO NACIONAL,3,BAJO,32.12,481.78,179.48,1256.34,36.89,110.68,1848.8,73.95
2019,GUSTAVO A. MADERO,7 MARAVILLAS,3,BAJO,9.76,19.52,28.56,85.67,0.0,0.0,105.19,21.04
2019,GUSTAVO A. MADERO,TORRES LINDAVISTA,3,ALTO,32.79,5376.78,23.71,118.55,115.29,115.29,5610.62,33.0
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,BAJO,50.06,650.72,0.0,0.0,13.18,52.7,703.42,37.02
2019,GUSTAVO A. MADERO,TORRES LINDAVISTA,3,ALTO,40.45,1011.24,0.0,0.0,0.0,0.0,1011.24,38.89
2019,GUSTAVO A. MADERO,BARRIO SAN RAFAEL TICOMAN,3,POPULAR,21.34,85.35,40.26,40.26,36.4,145.6,271.21,30.13
2019,GUSTAVO A. MADERO,TORRES LINDAVISTA,3,ALTO,37.33,970.51,17.08,17.08,0.0,0.0,987.59,36.58
2019,GUSTAVO A. MADERO,TORRES LINDAVISTA,3,ALTO,31.5,1827.18,2154.32,6462.95,0.0,0.0,8290.13,135.9
2019,GUSTAVO A. MADERO,7 MARAVILLAS,3,ALTO,48.4,193.61,4.27,4.27,0.0,0.0,197.88,39.58
2019,GUSTAVO A. MADERO,7 MARAVILLAS,3,ALTO,48.4,193.61,4.27,4.27,0.0,0.0,197.88,39.58
2019,GUSTAVO A. MADERO,7 MARAVILLAS,3,MEDIO,35.46,850.94,26.28,78.85,42.82,385.35,1315.14,36.53
2019,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO,3,BAJO,16.22,20227.5,14.01,14.01,0.0,0.0,20241.51,16.22
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,MEDIO,30.54,519.19,0.0,0.0,35.2,35.2,554.39,29.18
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,MEDIO,25.08,426.37,5.36,10.73,28.0,56.0,493.1,23.48
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,POPULAR,62.54,562.86,3.29,3.29,23.39,116.95,683.1,45.54
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,30.11,542.0,28.47,85.4,39.66,39.66,667.06,30.32
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,32.86,525.79,7.32,7.32,0.0,0.0,533.11,31.36
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,22.36,626.03,5.74,5.74,40.15,321.23,953.0,25.76
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,29.97,1258.54,8.62,43.12,53.23,266.17,1567.83,30.15
2019,TLAHUAC,DEL MAR,3,MEDIO,20.02,120.15,138.47,138.47,0.0,0.0,258.62,36.95
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,BAJO,30.08,451.13,2.8,5.59,59.27,177.81,634.53,31.73
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,BAJO,27.76,360.87,0.0,0.0,46.32,138.96,499.83,29.4
2019,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO,3,BAJO,29.52,472.34,5.37,5.37,32.94,98.82,576.53,28.83
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,30.39,212.76,263.62,527.23,45.15,361.18,1101.17,64.77
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,18.66,37.31,1.45,1.45,44.74,134.21,172.97,28.83
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,34.35,686.93,0.0,0.0,12.78,12.78,699.71,31.8
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,24.14,1545.2,18.3,36.6,33.34,133.36,1715.16,24.5
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,46.41,1206.54,7.61,7.61,21.04,84.17,1298.32,41.88
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,33.5,435.46,3.2,9.59,57.96,57.96,503.01,29.59
2019,GUSTAVO A. MADERO,DEL OBRERO,3,MEDIO,14.4,28.8,7.32,7.32,12.82,12.82,48.94,12.24
2019,GUSTAVO A. MADERO,DEL OBRERO,3,POPULAR,35.66,213.94,0.0,0.0,37.97,303.76,517.7,32.36
2019,GUSTAVO A. MADERO,VILLA HERMOSA,3,BAJO,38.63,618.02,52.61,210.43,79.44,397.21,1225.66,49.03
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,27.41,1041.46,3.72,7.43,22.11,88.43,1137.32,25.85
2019,GUSTAVO A. MADERO,DEL OBRERO,3,BAJO,45.48,1182.56,21.35,42.7,67.63,270.51,1495.77,46.74
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,41.84,1255.25,14.34,28.68,34.59,207.53,1491.46,39.25
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,41.28,1692.42,18.37,55.11,32.92,197.51,1945.04,38.9
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,49.85,1944.29,1.59,1.59,10.99,21.98,1967.86,46.85
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,40.28,1933.38,2.31,2.31,45.46,272.75,2208.44,40.15
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,41.57,1537.95,21.96,43.92,24.0,48.0,1629.87,39.75
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,39.8,1353.2,14.03,14.03,32.93,197.56,1564.79,38.17
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,39.02,312.12,7.24,14.48,65.75,328.76,655.36,43.69
2019,GUSTAVO A. MADERO,PUEBLO SANTIAGO ATZACOALCO,3,MEDIO,21.54,107.7,28.62,286.21,39.38,78.75,472.66,27.8
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,41.64,1415.92,19.9,39.79,45.85,137.54,1593.25,40.85
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,30.94,587.82,0.0,0.0,69.3,623.72,1211.54,41.78
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,26.11,104.44,0.0,0.0,0.0,0.0,104.44,20.89
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,45.35,680.24,13.01,39.03,50.04,100.08,819.35,40.97
2019,GUSTAVO A. MADERO,PUEBLO SANTIAGO ATZACOALCO,3,BAJO,44.45,622.27,0.0,0.0,23.35,140.1,762.37,34.65
2019,GUSTAVO A. MADERO,PUEBLO SANTIAGO ATZACOALCO,3,MEDIO,57.52,862.84,1.6,1.6,22.79,91.15,955.59,47.78
2019,GUSTAVO A. MADERO,PUEBLO SANTIAGO ATZACOALCO,3,POPULAR,41.77,793.65,15.56,31.11,46.47,650.54,1475.3,42.15
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,26.33,368.6,16.68,66.72,50.57,404.56,839.88,32.3
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,28.81,806.62,21.04,42.09,35.48,212.9,1061.61,29.49
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,43.81,963.75,58.27,233.07,66.7,533.63,1730.45,50.9
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,31.56,189.38,41.07,82.14,61.0,61.0,332.52,36.95
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,MEDIO,41.11,1274.46,3.05,3.05,62.43,437.01,1714.52,43.96
2019,GUSTAVO A. MADERO,NUEVA ATZACOALCO,3,BAJO,39.66,1348.6,11.99,23.98,49.12,638.61,2011.19,41.04
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,37.52,787.99,2.07,4.14,12.57,37.7,829.83,31.92
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,BAJO,25.23,681.08,7.02,14.03,37.93,303.44,998.55,26.99
2019,GUSTAVO A. MADERO,VASCO DE QUIROGA,3,MEDIO,30.4,729.57,2.44,2.44,50.51,505.1,1237.11,35.35
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,MEDIO,37.0,1294.85,36.04,36.04,36.79,110.38,1441.27,36.96
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,POPULAR,33.0,924.1,9.91,19.82,12.81,38.44,982.36,29.77
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,BAJO,24.55,392.75,0.72,0.72,58.75,235.0,628.47,29.93
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,BAJO,30.78,461.75,7.93,15.86,33.16,99.47,577.08,28.85
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,MEDIO,42.26,169.05,11.59,23.18,29.26,146.29,338.52,30.77
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,BAJO,32.57,618.86,27.65,82.96,50.71,304.24,1006.06,35.93
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,MEDIO,25.09,476.66,23.22,46.45,26.88,188.14,711.25,25.4
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,MEDIO,33.76,675.12,10.43,31.3,36.87,221.2,927.62,31.99
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,BAJO,38.18,610.93,0.0,0.0,34.83,278.65,889.58,35.58
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,MEDIO,26.23,734.51,0.0,0.0,35.58,320.26,1054.77,26.37
2019,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,3,MEDIO,18.98,1347.58,192.1,1728.9,0.0,0.0,3076.48,38.46
2019,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,3,MEDIO,47.74,429.68,14.94,29.89,72.22,361.09,820.66,51.29
2019,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3,MEDIO,21.04,42.09,0.0,0.0,0.0,0.0,42.09,14.03
2019,GUSTAVO A. MADERO,VALLEJO PONIENTE,3,POPULAR,18.26,18.26,4.27,4.27,11.6,11.6,34.13,11.38
2019,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,3,BAJO,68.42,1231.57,8.57,8.57,0.0,0.0,1240.14,65.27
2019,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,3,BAJO,45.47,136.41,3.05,3.05,8.55,8.55,148.01,29.6
2019,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,3,BAJO,51.72,1137.88,66.49,66.49,26.85,26.85,1231.22,51.3
2019,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,3,BAJO,32.46,486.87,14.44,28.89,17.09,34.18,549.94,28.94
2019,GUSTAVO A. MADERO,GRANJAS MODERNAS,3,BAJO,38.48,1039.07,42.06,210.28,35.44,141.78,1391.13,38.64
2019,GUSTAVO A. MADERO,GRANJAS MODERNAS,3,MEDIO,64.35,514.8,92.37,738.95,43.16,172.65,1426.4,71.32
2019,GUSTAVO A. MADERO,GRANJAS MODERNAS,3,POPULAR,12.25,1947.91,16.48,82.39,47.24,188.95,2219.25,13.21
2019,GUSTAVO A. MADERO,AMPL. SAN JUAN DE ARAGON,3,BAJO,23.78,1902.19,12.12,60.59,0.0,0.0,1962.78,23.09
2019,GUSTAVO A. MADERO,SAN PEDRO EL CHICO,3,MEDIO,28.38,1589.37,25.08,100.3,81.14,162.27,1851.94,29.87
2019,GUSTAVO A. MADERO,SAN PEDRO EL CHICO,3,MEDIO,23.71,1043.32,10.88,21.76,56.03,168.1,1233.18,25.17
2019,GUSTAVO A. MADERO,SAN PEDRO EL CHICO,3,MEDIO,24.24,1405.81,8.83,26.5,22.82,114.08,1546.39,23.43
2019,GUSTAVO A. MADERO,SAN PEDRO EL CHICO,3,MEDIO,27.36,1614.32,86.62,86.62,35.38,35.38,1736.32,28.46
2019,GUSTAVO A. MADERO,EL COYOL,3,MEDIO,24.59,270.49,14.22,14.22,0.0,0.0,284.71,23.73
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,30.13,602.62,2.93,11.71,52.4,104.79,719.12,27.66
2019,GUSTAVO A. MADERO,C. T. M. EL RISCO,3,BAJO,28.77,891.74,22.04,44.08,13.77,55.08,990.9,26.78
2019,GUSTAVO A. MADERO,C. T. M. EL RISCO,3,POPULAR,22.13,597.46,22.57,22.57,19.58,19.58,639.61,22.06
2019,GUSTAVO A. MADERO,C. T. M. EL RISCO,3,POPULAR,25.44,585.19,19.52,19.52,12.68,38.04,642.75,23.81
2019,GUSTAVO A. MADERO,C T M ATZACOALCO,3,BAJO,18.42,202.62,8.59,154.53,0.0,0.0,357.15,12.32
2019,GUSTAVO A. MADERO,ESMERALDA,3,POPULAR,26.5,265.05,26.75,26.75,21.95,21.95,313.75,26.15
2019,GUSTAVO A. MADERO,ESMERALDA,3,BAJO,14.98,359.48,32.64,65.27,0.0,0.0,424.75,16.34
2019,GUSTAVO A. MADERO,ESMERALDA,3,BAJO,32.51,520.14,14.37,43.11,5.04,10.08,573.33,27.3
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,29.85,895.44,5.49,10.98,40.01,160.04,1066.46,29.62
2019,GUSTAVO A. MADERO,LA PROVIDENCIA,3,BAJO,10.38,10.38,14.82,14.82,0.0,0.0,25.2,12.6
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,45.6,364.79,62.22,62.22,17.71,35.42,462.43,42.04
2019,GUSTAVO A. MADERO,LA PROVIDENCIA,3,BAJO,4.45,8.9,14.05,28.1,29.02,87.06,124.06,17.72
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,POPULAR,35.68,1427.02,11.94,47.76,50.83,203.33,1678.11,34.96
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,34.33,1751.05,5.03,20.12,69.95,349.75,2120.92,35.35
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,33.22,1295.73,12.74,38.22,18.0,72.0,1405.95,30.56
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,44.02,1056.51,9.95,29.84,40.25,120.76,1207.11,40.24
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,40.89,1676.5,21.35,21.35,36.2,325.78,2023.63,39.68
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,36.14,1373.42,1.58,1.58,28.48,28.48,1403.48,35.09
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,POPULAR,40.87,40.87,48.38,96.75,0.0,0.0,137.62,45.87
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,33.79,202.74,0.0,0.0,36.36,400.01,602.75,33.49
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,30.1,903.05,18.7,112.18,43.7,961.36,1976.59,34.08
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,28.95,1592.09,12.64,50.55,90.19,721.51,2364.15,35.29
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,34.27,1336.44,53.68,53.68,74.3,371.51,1761.63,39.15
2019,GUSTAVO A. MADERO,HEROES DE CHAPULTEPEC,3,POPULAR,26.75,802.47,0.0,0.0,4.4,4.4,806.87,25.21
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,41.19,1235.81,1.83,7.32,33.91,237.36,1480.49,36.11
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,40.52,1337.08,64.93,324.64,33.52,335.17,1996.89,41.6
2019,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN,3,BAJO,29.53,1033.68,33.79,33.79,112.23,112.23,1179.7,31.88
2019,GUSTAVO A. MADERO,HEROES DE CHAPULTEPEC,3,POPULAR,38.91,895.04,18.58,55.75,27.63,165.76,1116.55,34.89
2019,GUSTAVO A. MADERO,HEROES DE CHAPULTEPEC,3,BAJO,34.28,2227.88,15.36,122.9,42.2,843.97,3194.75,34.35
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,MEDIO,62.29,1121.3,55.97,223.87,32.76,196.55,1541.72,55.06
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,BAJO,20.71,20.71,32.33,32.33,0.0,0.0,53.04,26.52
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,MEDIO,24.81,248.1,0.0,0.0,37.06,148.24,396.34,26.42
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,MEDIO,41.82,501.79,39.48,39.48,34.04,136.18,677.45,39.85
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,POPULAR,37.14,1114.26,8.54,8.54,56.54,226.14,1348.94,38.54
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,POPULAR,37.14,1114.26,8.54,8.54,56.54,226.14,1348.94,38.54
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,BAJO,36.46,255.24,18.91,56.73,0.0,0.0,311.97,31.2
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,BAJO,39.59,277.15,17.91,35.82,79.4,397.01,709.98,50.71
2019,GUSTAVO A. MADERO,PUEBLO SAN JUAN DE ARAGON,3,BAJO,41.27,1444.47,8.9,62.29,39.1,273.73,1780.49,36.34
2019,GUSTAVO A. MADERO,INDECO,3,BAJO,25.05,175.37,17.06,17.06,0.0,0.0,192.43,24.05
2019,GUSTAVO A. MADERO,25 DE JULIO,3,BAJO,24.54,245.41,0.0,0.0,18.84,37.68,283.09,21.78
2019,GUSTAVO A. MADERO,25 DE JULIO,3,BAJO,75.72,302.87,0.0,0.0,103.77,103.77,406.64,67.77
2019,GUSTAVO A. MADERO,25 DE JULIO,3,BAJO,51.67,981.7,1.23,4.92,70.26,281.03,1267.65,46.95
2019,GUSTAVO A. MADERO,25 DE JULIO,3,BAJO,32.79,32.79,126.18,126.18,0.0,0.0,158.97,52.99
2019,GUSTAVO A. MADERO,LA PROVIDENCIA,3,POPULAR,14.3,14.3,0.0,0.0,0.0,0.0,14.3,4.77
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,45.3,634.21,0.0,0.0,14.28,14.28,648.49,40.53
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,45.65,913.0,10.06,20.13,35.87,215.24,1148.37,41.01
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,42.74,170.94,0.0,0.0,24.9,99.61,270.55,30.06
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,43.84,789.13,4.06,16.22,95.74,287.21,1092.56,43.7
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,28.64,171.83,29.89,29.89,48.65,486.46,688.18,40.48
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,43.4,781.12,27.57,27.57,47.44,284.61,1093.3,43.73
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,37.62,338.58,57.95,57.95,0.0,0.0,396.53,39.65
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,42.68,682.95,16.56,16.56,29.36,234.86,934.37,37.37
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,39.21,509.74,9.76,9.76,57.06,399.44,918.94,43.76
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,28.39,539.39,1.29,5.17,33.19,165.97,710.53,25.38
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,41.16,864.28,0.0,0.0,35.76,107.28,971.56,38.86
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,39.14,391.39,7.36,29.42,38.35,345.18,765.99,33.3
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,51.53,309.19,0.0,0.0,32.47,194.82,504.01,38.77
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,45.64,410.76,0.0,0.0,32.44,64.89,475.65,39.64
2019,GUSTAVO A. MADERO,ZONA ESCOLAR,3,BAJO,43.25,346.03,8.54,8.54,22.33,44.66,399.23,36.29
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,32.86,624.32,16.5,32.99,37.27,223.6,880.91,32.63
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,52.85,845.53,44.84,44.84,40.43,121.29,1011.66,50.58
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,46.51,604.68,15.24,15.24,52.02,104.04,723.96,45.25
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,19.52,19.52,12.71,25.42,28.05,84.15,129.09,21.52
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,49.64,248.2,9.55,57.31,60.08,360.51,666.02,39.18
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,36.62,476.11,23.62,47.23,54.87,109.74,633.08,37.24
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,31.89,350.74,15.45,46.36,46.73,373.82,770.92,35.04
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,34.71,763.71,64.46,193.38,49.58,594.9,1551.99,41.95
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,37.88,644.0,6.86,13.71,43.81,394.27,1051.98,37.57
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,POPULAR,43.77,437.68,15.92,15.92,36.82,368.23,821.83,39.13
2019,GUSTAVO A. MADERO,SAN FELIPE DE JESUS,3,BAJO,53.2,691.63,3.18,3.18,0.0,0.0,694.81,49.63
